,OrderNo,OrderDate,Month,Year,CustomerID,Revenue,First Touch Channel
20715,300019986526,2021-10-30,10,2021,0e625c5aff45ec16ac84b055d11b7b66,474.05,
1036594,TC300026814418,2022-05-23,5,2022,f1f766d28b6938cd6cb97d9eac3295f2,65990.0,TCP
1500278,TC300048897731,2023-06-04,6,2023,a843b43aade90ce9eb4c67cf8033e86a,1099.0,
1946314,300042871818,2023-02-13,2,2023,ac32d4ac2aba6c7cc2b21234b87ac2a0,599.0,Paid Search
1051717,300024341507,2022-04-01,4,2022,093596f7e851eb8f31b02d45c4942272,22499.1,Paid Search
504177,300025306969,2022-04-24,4,2022,0338fadd3eb2286d05d3d846fb598ef4,448.0,Organic Search
1735342,300042485393,2023-02-04,2,2023,2f8ae7b42fc732d6a60ac9dc9d1bce5a,2609.1,Internal
490730,300035028532,2022-10-01,10,2022,baebe9b2c687d9aac4fc108ec47b1753,1290.0,
1160067,300039153858,2022-12-16,12,2022,15270929171b7395367d5e74319e281f,3999.0,Paid Search
1449046,300021453249,2022-01-11,1,2022,73497387de222e8e73113f9416fb8f76,11874.05,Direct
1038582,TC300030350733,2022-07-28,7,2022,65a2a51542662ba51bf0eef231ef41f4,70990.0,
30419,300019335008,2021-10-03,10,2021,91f68c7bd150c3a10963647775216cd8,15298.2,
938566,TC300028477270,2022-06-22,6,2022,2686a09dc3e0a48602d4d2b52ba15a9d,2203.2,TCP
1873234,TC300049358549,2023-06-13,6,2023,99544b0035e0d3e4077b6ea8d258b04b,2299.0,
1002313,300032495755,2022-09-02,9,2022,0270059473d36ecb72473738336dad11,1214.1,Organic Search
706031,300026650963,2022-05-19,5,2022,1030aa48e45e41e5b34d3d52704e4a93,7299.0,Referral
1534167,TC300041715133,2023-01-22,1,2023,86026bee55dbeecf8d2fa778f31ff96a,699.0,
1517481,TC300046737370,2023-04-30,4,2023,3aa9379b2b435c882ce7d8276d1eafa4,1899.0,TCP
1661433,TC300047646098,2023-05-19,5,2023,65aca504ead16e021f9a6d08e0ef3e75,783.0,TCP
846776,300025893073,2022-05-06,5,2022,f02da36d42ecdb1007f2d48ea696cef6,499.0,Organic Search
1782138,TC300047658723,2023-05-16,5,2023,0e87a7680a60e98bc1b7dce5e7c7c3f4,6799.0,TCP
98718,PLQ30GF3BC00,2021-12-28,12,2021,af9cfd013fe0841b02d2c54cf228da52,11490.0,
331047,300036421880,2022-10-24,10,2022,d3130ca50525dd9a4939403e70da8d1c,649.0,
170102,300020660683,2021-11-25,11,2021,e97166ed34c406d901a25ada9d606889,3599.0,
139920,300021199659,2021-12-20,12,2021,2f498e6509e26d51ed36ac144921b7e4,499.0,
295995,TC300036653991,2022-10-22,10,2022,8995c22cf3f9b23dd9adac94ba73f895,2490.0,TCP
699571,TC300027539186,2022-06-04,6,2022,cfd952053c62a0caa0d9272fa189c0a7,11499.0,TCP
1810337,300049484422,2023-06-16,6,2023,0d0127f4bc970b3d445e7fbcbb770003,33990.0,
16427,300020196147,2021-11-04,11,2021,f087e936f8468dcaf239f1b44e5ec512,12599.1,
1618903,TC300047066103,2023-05-06,5,2023,025c53f4f5829565500708b701a3b4b9,599.0,TCP
1710889,300048047354,2023-05-22,5,2023,ad970cb3a1cd06e655950b7b3ea8286a,23999.0,Direct
1744660,300047774118,2023-05-18,5,2023,178d7f7cb40eaea4238f5a7971c2546a,3570.0,Organic Search
1338301,300033573313,2022-09-20,9,2022,8bb15e3b040d4c3824c71ff9665a6efd,599.0,Organic Search
1079508,300032052255,2022-08-23,8,2022,485ee62b8efaa1e03826650728e1ba6d,999.0,Paid Search
1819565,TC300049105074,2023-06-08,6,2023,bc1934f9e71a2aadb83721ce5da8b8e7,809.1,
1041246,TC300029623684,2022-07-13,7,2022,342c1757c9a1d4af35f04a2f044b64db,18999.0,
1183779,TC300026976215,2022-05-24,5,2022,0b0b33244718edf31f95d77a14350d88,10999.0,Internal
2084584,300043275747,2023-02-21,2,2023,50b91125b2d4bc057b2b5a2e16cc9ce5,31990.0,Paid Search
1764364,TC300047449553,2023-06-07,6,2023,18dc473ec4d3aa742b72380ce7a93ab2,116.1,
386239,300038924485,2022-11-27,11,2022,d9a253bf0ca0ec4ae7b2115a8172c1c9,27990.0,Direct
1664733,300044164580,2023-03-11,3,2023,f268206853f67e977a7a09c8047f80f6,7135.0,Direct
1912007,TC300041624448,2023-01-20,1,2023,025200cf2db476960e011f7593c70cf5,36999.0,TCP
1702236,TC300047170765,2023-05-15,5,2023,23f78e8e2af04ba433137408d05d9606,21999.0,TCP
373542,TC300030192867,2022-07-24,7,2022,77a7f43c78031d3ce1214e9ba6791df7,2790.0,
1299650,300039731337,2022-12-14,12,2022,87dd1b23295b6d69a52cb32e3ece9c0a,499.0,Paid Search
1003803,TC300032509695,2022-09-02,9,2022,43b6ba2e70bb4ce9e5aa672cf2aec754,4098.0,
178799,300018497541,2021-08-17,8,2021,a8c2ce2aff7e61d84bce6cb3fbfb26e9,1994.0,
1264932,300024768704,2022-04-11,4,2022,81714fed05becff342efa88e3d6479fc,40599.0,Direct
537263,TC300027658057,2022-06-11,6,2022,3746e572affec30e311c8c56eb93476e,8999.1,Internal
84366,300021359024,2021-12-27,12,2021,d1e6821aaac6a805b72b851a504992e6,2255.35,
1061437,300028668470,2022-06-28,6,2022,3b33323756f7f85c86f3026eaab988a3,1649.0,Paid Search
1849647,300040060953,2023-01-24,1,2023,d7fd2abd7ea9fddf4085d2eb701e9be1,4858.0,Direct
1999005,TC300043070599,2023-02-17,2,2023,40604bb6690bc4a51e483c66e56d153f,566.19,
1847081,300041902216,2023-01-24,1,2023,0de6e20348b8d56fca9d239f8fb0ae1e,21990.0,Organic Search
1905289,TC300048420745,2023-05-29,5,2023,27fea5cf69037d1e88edf678f10d2c5c,4720.0,TCP
1494516,TC300045613502,2023-04-23,4,2023,de99ccbc1e3c1250399d57824e0a6c58,71990.0,TCP
904280,300023975156,2022-03-26,3,2022,119d3b97738a05191744c20ca86777a1,7720.2,Organic Search
1869375,TC300041789729,2023-01-23,1,2023,9f592fdc0a9f19c321be0f9dafa40e8e,854.1,
1876660,300049403103,2023-06-13,6,2023,119815a8c4e13cf89058e642fa891a68,1570.0,
1273907,300022287390,2022-01-30,1,2022,6264182079c77d279d4af815bd9c7b3d,15291.0,
859832,TC300026486546,2022-05-16,5,2022,d3b68d4f6260c6c5b3cfc05a60dde8ea,7996.0,Direct
1276801,300023305967,2022-03-05,3,2022,12444d787f938d7d722e03c2d66e4c5d,22999.0,Paid Search
1443430,300021484313,2022-01-06,1,2022,e3deb31d261b597d7589237bf9c14262,12690.0,Organic Search
1438240,300021767912,2022-01-13,1,2022,e75ec4d520ad10d5b3f8150d1eeed5cf,28099.03,
1066948,300038192298,2022-11-18,11,2022,71de761cabea9ef0e853a751a5ecb8ec,3999.0,Paid Search
1448350,PRN13LAQ5402,2022-01-15,1,2022,502cd753bb3967512210708a95e4eb61,26990.0,
1407290,PSL7UFBI5400,2022-01-18,1,2022,850de716e68baa05b3be2a2bb8f6d16c,16590.0,
1526149,TC300045792848,2023-04-14,4,2023,656210f8bbf24c0fecca40f4caaed928,854.1,TCP
835601,TC300029225670,2022-07-05,7,2022,c5ce345ced941087fb758da6023cee32,689.0,Direct
1448326,PRO6JRRCJ80O,2022-01-15,1,2022,db292ec0feda923b88760272a6dbcd60,209.0,
1117734,300039169715,2022-12-02,12,2022,f4a30466f8982ee21381bbdded8e2bdc,1699.0,
390614,300024443077,2022-04-03,4,2022,6e7077e0b378378e3d9b4ca455fd328b,10999.0,Paid Search
1812928,300048815516,2023-06-02,6,2023,2ed2db2b3c21e54ac3fe8e910cabfe7b,49690.0,
1355725,300024499257,2022-04-05,4,2022,1cc49d1292ff4c5316bdb7718bf3cf02,1699.0,Paid Search
1646809,TC300046806077,2023-05-01,5,2023,d8662ee0370d2c620c2a99f2d161a03f,21999.0,TCP
1609451,300042520509,2023-02-05,2,2023,2490b25af5fb43e5bffc9a040c0d154d,46390.0,
243407,300016736458,2021-06-19,6,2021,c5dc554268ce5175de0900db841387ed,36200.0,
1957181,300041523852,2023-01-19,1,2023,0f4c57de8202461e46a85410df80b7a3,1299.0,Paid Search
1779405,TC300047192296,2023-05-16,5,2023,bbde2f13be15d32135be833c2abdb425,9249.0,Direct
1082227,300038733535,2022-11-28,11,2022,2c1b3dddf3a0b05e20c11701185cccf5,1020.0,Organic Search
42466,300019640364,2021-10-17,10,2021,b8cb4c0d5620d837bd38c98ef0eb365f,349.6,
74841,PM36TKSO9C00,2021-12-29,12,2021,26939c704b40c8788d05685546278d00,1699.0,
1196228,TC300023892792,2022-03-21,3,2022,bde2909841d17f5addd3a26953e6aa36,1399.0,
1742803,TC300045649346,2023-04-11,4,2023,0c1c589467d1112ab491dc206aec26c2,40990.0,Direct
312389,300036552818,2022-10-21,10,2022,f098975c238d51bdc2629390634144f6,25191.0,Paid Search
1707952,TC300046038259,2023-04-18,4,2023,603243841bdff36a983af7f7fc168d68,1946.0,TCP
213002,TC300020504373,2021-11-18,11,2021,8989e6687d8b08beb5e2349d83567baf,1190.0,
299471,TC300036627354,2022-10-22,10,2022,b77bcefe9510f1a0dabbb0840dae0deb,64990.0,TCP
805087,300033238582,2022-09-16,9,2022,8b9d40b026396021114e752b9d578c9e,2519.1,Paid Search
1176843,300031316496,2022-08-24,8,2022,fbc947c064fcaa0c735cf3e12a3bda40,599.0,Organic Search
1634043,300048169280,2023-05-24,5,2023,6782725f808d26dbd4b23344360b3153,2900.0,Organic Search
303111,300031584336,2022-08-14,8,2022,471ffba4bc9e69123e657d403c3718b9,27390.0,Organic Search
1881901,TC300047160184,2023-05-09,5,2023,0050985dfaba7d34a03defc3027dcea7,399.0,
916544,TC300028921136,2022-06-30,6,2022,b799d630249b92e686ae6447313c58e3,18490.0,TCP
1768106,300042080326,2023-01-27,1,2023,9383b5cf32d76ae1d29e7f5ff21d225d,51098.0,
22385,300021321969,2021-12-25,12,2021,443f3b625ce857f30b4c12dee3972e2d,99960.0,
1542503,TC300047907454,2023-05-20,5,2023,b861c02f1fd947be94d5c04b8e6dbbb5,4941.0,Direct
40265,300021172668,2021-12-19,12,2021,ced73408316dd4ce1adc6aaa8b82ac7d,3514.05,
1674325,300046109389,2023-04-19,4,2023,18c553c905a7a713f65c1feda16ff571,9490.0,Organic Search
52565,300018487011,2021-08-16,8,2021,7ca8e573ab425fd561538cd6c3931845,50490.0,
1864470,300049461574,2023-06-14,6,2023,d31877657f948051d1347165e56bbc30,339.15,
2008120,300042460586,2023-02-03,2,2023,3e523e1ddcbb13785b82cf9fac152d52,3199.0,
872478,TC300027161532,2022-05-27,5,2022,44c36b4f1708d50ece53cba7d8aa88bf,2799.0,TCP
1975902,TC300044390661,2023-03-17,3,2023,c96149870ac4b4821cf865f8371779ff,2635.2,TCP
24991,300019531946,2021-10-10,10,2021,5d50e5f4162798117068bdaa52f62cd2,3850.0,
802672,TC300029548736,2022-07-12,7,2022,3ea44540093e5673fd603fdb5670bae4,37499.0,TCP
427806,TC300036346487,2022-10-19,10,2022,fbfe54019dffe5724f21e447332ca134,999.0,TCP
1763135,TC300049061998,2023-06-07,6,2023,95a3d6c2ced5e405dc680ce19f2a5a1d,9499.0,
920527,300025961551,2022-05-09,5,2022,17c78f3a9f78b053ff3c81845b3ffe58,12591.0,Paid Search
1344151,300023493390,2022-03-10,3,2022,5582f079a910892304b054092ed1b1cb,15999.0,Paid Search
1688727,300041359757,2023-01-15,1,2023,17d6c6715fc7eb03cc0ac6b5a91fa390,15741.0,Organic Search
710398,300026640088,2022-05-19,5,2022,1d4a818133ae3da280dc27d1ff2c68e6,14841.0,
829406,300037295704,2022-10-31,10,2022,35eec9008edfb94ea4030f1f1df3184b,2399.0,Paid Search
1674283,TC300046075812,2023-04-19,4,2023,ac79a14984773d30d83c619594b0f240,10490.0,TCP
1669081,300044743312,2023-03-25,3,2023,ab1e420b88af19461ef9604d2995c1b8,54890.0,Paid Search
186205,300018055210,2021-08-04,8,2021,10518c25d172b2b0cb7edf702460c187,0.0,
2015794,300041182223,2023-02-02,2,2023,ad8e851725746fdc6f9f8949569faae9,1099.0,
305567,300034886530,2022-10-21,10,2022,5cf99a4a2d66c6e0c2bd591f972a2c1e,64990.0,Organic Search
80301,300019914301,2021-10-27,10,2021,c75713fb2c1a6e20f62cfb24c3340324,1798.0,
1161010,TC300039828125,2022-12-16,12,2022,272be0e502c7dd3f32de44c5e9f64279,34999.0,
1139864,300026606566,2022-05-18,5,2022,9ae53496d420e03c2524b4d040dc9a31,1709.1,Organic Search
668613,300032299394,2022-08-28,8,2022,3ca13b9d13ac61d71e8e540fe3586f3e,9899.0,Paid Search
1926926,300048452214,2023-05-30,5,2023,65d20b556163cd2f8256465a3d7db72c,1650.0,Organic Search
263220,300016144271,2021-05-22,5,2021,ecac422405e69b56906858ad6fc3a049,39100.01,
1651549,300045178469,2023-04-20,4,2023,c48a6d2385699b83b631ffffcc90c0fb,17390.0,Paid Search
364151,TC300025770808,2022-05-03,5,2022,34e3e3cbd3d6099811cad399decce817,14534.1,TCP
984254,TC300031853852,2022-08-25,8,2022,663d2a8068e5f70f959d043975a99323,24999.0,TCP
1797138,TC300047943442,2023-05-23,5,2023,e905d83ba01cf2ec8e96fc95fbd5456b,16999.0,Direct
665457,300034818876,2022-09-29,9,2022,e97e341c2d9f1b53993ee6f2a4bbd385,1990.0,Direct
1809793,300049523374,2023-06-16,6,2023,4536b7243f7488c9b492cdcf8b15aa5a,466.65,
1690789,TC300047012985,2023-05-05,5,2023,147456bd3fc7f5cb4714dbb9a822f4b7,27499.0,TCP
813067,TC300032885860,2022-09-10,9,2022,a52fef9cadf784ec2253d2305a13e20e,4138.2,TCP
1450795,300022344741,2022-02-01,2,2022,c0401f6f521beb82e1f1227fab6a5436,19490.0,
1508832,TC300047151322,2023-05-07,5,2023,addd73fe1b1700180b412216a1a9645a,8499.0,TCP
682814,300026709287,2022-05-20,5,2022,b8c4a245b3965a8ffa0cdadcf7f746ad,4675.5,Direct
206360,300018602716,2021-08-23,8,2021,be9b518bfe5d9ab664df98c6d2c62318,25648.1,
723331,300028997083,2022-07-01,7,2022,8e59d981ea2d71ef5e64c3b03219498d,36390.0,Paid Search
1297465,300024438985,2022-04-07,4,2022,741da6bc567e05e577ca3802b275883d,3200.0,Affiliate
1799060,TC300049925258,2023-06-23,6,2023,dbc89530df9716088e12cf294771db04,11249.0,
1934515,TC300049552881,2023-06-26,6,2023,08f689e35432c724f64138ea1123c610,21990.0,
1741962,300045638785,2023-04-11,4,2023,3b2531fe851e5553557ab0142b75c541,900.0,
1933405,300044351819,2023-03-23,3,2023,7df2f2d207fe5c872c9c0a31b28dc201,18249.0,Organic Search
579796,TC300032404234,2022-09-04,9,2022,ecea3bf3ed4cb87dfed1382f066b4d7c,28999.0,Direct
1766180,300042106779,2023-01-27,1,2023,5937e7c66f38ea61e76f9f0989e1ef77,629.1,Direct
881163,300024152880,2022-03-31,3,2022,fb7e4c54f688af1d2c553a7a98ab993e,22499.1,Paid Search
1977835,300044437980,2023-03-17,3,2023,6c4e3cd7a20a00dcebe3cad2966075ad,14990.0,Organic Search
845378,300025916690,2022-05-06,5,2022,866f2af0a712d4a95f3c641f142dc946,19791.0,Paid Search
92784,300019306932,2021-10-02,10,2021,e1989c19c459a26c4c7f9e1e03d3a25e,30400.0,
1897862,TC300042924779,2023-02-14,2,2023,d51036f5fbbe41607be0b77c7417fe5b,1349.0,Direct
258993,300016916795,2021-05-31,5,2021,7ac32d38101fafa2b73ef593c0c282ac,42490.0,
780464,TC300030846968,2022-08-05,8,2022,30d80928a2942e5db306438be1f7655d,7896.0,
1603282,300046715699,2023-04-29,4,2023,c38122024f1c94f48a79c01b08004c54,119.0,Affiliate
1969340,TC300044546094,2023-03-20,3,2023,d3959dd522ad86bc3d6fca63e10ba6a5,2635.2,TCP
272293,300016740653,2021-05-19,5,2021,169d5b863cb600e60019c2f0298f6a42,7490.0,
293251,300036727082,2022-10-23,10,2022,277a44ebad79f6706bee4b8c43d1d7a7,23498.0,Paid Search
1197596,TC300032235107,2022-08-26,8,2022,cb9bfd1bae8a2c769f60762b71d1748d,24999.0,TCP
1709281,300045886323,2023-04-18,4,2023,cc892650278b053c399f45103f2e4c65,3990.0,Organic Search
477370,300031311817,2022-08-12,8,2022,9a555777637d4001ba8da35a9bf58975,1690.0,Direct
184135,300020961085,2021-12-08,12,2021,aa3896fc5a612f743a740f1d1a459aad,649.0,
1918900,TC300046433654,2023-04-25,4,2023,8f857b9ea38bb5931ded4a26fb82d982,1199.0,TCP
1009733,TC300039222701,2022-12-22,12,2022,00feda2ac11492d0c8197f73e13d4ff6,2599.0,
505484,300025308683,2022-04-24,4,2022,6e2a42071e7f849e688e08e71ec225f0,187.2,Organic Search
890419,TC300030280635,2022-07-25,7,2022,01cf42f246553577089454fd55dc69ed,3298.0,
883943,300040363296,2022-12-26,12,2022,a7add1de89d5d83e56b53cf033678a48,1890.0,
623205,300036773693,2022-11-20,11,2022,79278338034c9e85c9aebeaffd79f50b,20990.0,Organic Search
445032,TC300026882479,2022-05-22,5,2022,183eadb25b16650316989fab19609449,1791.0,
128027,300020984814,2021-12-10,12,2021,e162d1d73a32a0eb2c31eb2618352c87,1900.0,
838024,300023573801,2022-03-13,3,2022,2dec8e0bb56b0b3e329db92a6e72852f,1614.05,Affiliate
1683987,300045937631,2023-04-17,4,2023,c921a6e609045639084a956d73b0837c,32936.0,Direct
1797106,TC300047000935,2023-05-23,5,2023,eaab987d7ef26308cd061b38e517a487,16999.0,TCP
1581879,300049617252,2023-06-17,6,2023,eba7f6fb7b32586751f33008beb80f16,14490.0,
1838033,TC300048589030,2023-06-12,6,2023,962952dad8c052b40b97f724909e95d6,2199.0,
87072,300020673793,2021-11-26,11,2021,4275d4bcfb2f349e926f7bd7cd050140,65990.0,
363783,TC300025757760,2022-05-03,5,2022,0560b6018077254355681f0776077743,38990.0,Organic Search
1889448,TC300049799695,2023-06-22,6,2023,0a115a817491b464a565e068deef91f5,10999.0,
335551,TC300034144415,2022-09-27,9,2022,68c91f1904dcbb7a5e111c0312aa88f5,52990.0,Affiliate
312271,TC300035720486,2022-10-21,10,2022,f0f1b4aea98d8100ebc22cf8c847c323,2299.0,
1441239,PQ33NOMFRK00,2022-01-10,1,2022,471970474112bf201531138eb051cc51,26990.0,
808788,300033211961,2022-09-16,9,2022,a63849e344dbe8160549e56634252b74,346.0,
1382894,PUG92G619C01,2022-01-24,1,2022,47db67924caad4f9f30a29a2c2c924f0,6890.0,
1247933,TC300032705424,2022-09-06,9,2022,088fc4c339de1ac379ea8f6d03804322,27390.0,
2078388,TC300042624098,2023-02-07,2,2023,cb1117dc1e15bef706fd0256c803d7ec,1618.38,TCP
807643,300033238666,2022-09-16,9,2022,71d05607f596168d0a2ce11aa74119ec,12792.6,
1697806,TC300045760703,2023-04-13,4,2023,6690f3bc94fe276a025f1de033ae2ac3,60990.0,Direct
1906138,300048627324,2023-05-29,5,2023,3193a4f8d264f3fa71ded87ce4007996,5990.0,Referral
169538,PBAS15636000,2021-11-25,11,2021,b76466eb39f127e1d4c4005a7704c4b1,1849.0,
1749873,TC300045675392,2023-04-12,4,2023,9fd43d66ab84066f35972bb4590fe7d7,1599.0,TCP
273399,300016753410,2021-05-20,5,2021,ed212c5790ad2eb8687b1874822455f3,3199.0,
1993594,300040935348,2023-01-05,1,2023,00c74461a06d2fed890c22714b50a6b5,7490.0,
54598,300019972033,2021-10-29,10,2021,f10f63febace2a7874fa9ca459bf7d17,1500.0,
512738,300027925885,2022-06-26,6,2022,9112e132e7490a3100dba4ee889c3b92,3499.0,Paid Search
2064457,300042312920,2023-01-31,1,2023,70f4d9e8c8f490eef6196dc9af5fefd4,1099.0,Organic Search
1544441,TC300047296277,2023-05-20,5,2023,d626ad82ed7dbe1dc83f757311708443,678.0,TCP
812561,300029264082,2022-07-07,7,2022,d2957c4bf6b8003b737905dec805ad64,5391.0,Organic Search
1355865,300024496906,2022-04-05,4,2022,fa0ff647afbaed11387eba1dd69f1b1d,2159.1,Paid Search
1177041,300024174096,2022-03-29,3,2022,cf150db15a9079f68619ddaba3c9eb71,5391.0,Paid Search
1446781,300021798496,2022-01-15,1,2022,29b280d48b3bf9e428253d4df256c0c1,1619.0,Direct
1747778,TC300045652582,2023-04-12,4,2023,8f4e0a83b30af00119bca59f771503d2,19249.0,Direct
1818683,TC300046437620,2023-04-24,4,2023,6af151a4bbddebb783e19c07e996183d,3799.0,TCP
569241,TC300026346756,2022-05-14,5,2022,4a22bd97a94136820151ed52bcb416d5,65990.0,TCP
905762,TC300028956247,2022-07-14,7,2022,dab761431ff01b9fa958bfb506a719a2,76.0,TCP
551120,300038653720,2022-11-26,11,2022,d2543f71868201c49d59bbcc84981d72,300.0,
1396520,TC300023269126,2022-03-03,3,2022,bbd9c6eb8a38db7c07ae71d66f4c6f20,2346.1,Organic Search
1831709,TC300047217194,2023-05-08,5,2023,44dd9f697aaaeee479bc4a36808b7c04,12499.0,Direct
1505451,300049812113,2023-06-25,6,2023,d3feb79eab6ccb8e08c4be8acef60e46,1104.15,
250507,SLE024EC1685898,2021-04-18,4,2021,595f9a6a45be63fefcd6e92bfd1ef7ed,699.0,
208162,300020386364,2021-11-12,11,2021,d1f4b84d915ccbdca6750e02bbc36307,2099.0,
586590,300034636448,2022-09-28,9,2022,8e4d2024e7fc2d9ec0b6ba3fa0a6b8da,32990.0,Direct
842781,TC300035815029,2022-10-13,10,2022,c71172071feaaa858258e6ba44899d71,1699.0,Direct
197496,300021068297,2021-12-15,12,2021,eda238d0fdf6321074ce162e17edbe55,9999.0,
834243,300029167711,2022-07-05,7,2022,5db1aa5d0cf0c959e0bd5555b3c91350,11249.1,Organic Search
1851030,TC300047321494,2023-05-10,5,2023,1a5f2e69c27694b503e4063aa91cc63c,40989.0,TCP
1775893,TC300047355055,2023-06-05,6,2023,13e6a55ccea4fb08d8c3b35a0d5c7a7a,11499.0,
30962,300019345218,2021-10-03,10,2021,85fae0bce6ee54ffd0c36e767c74b360,15298.2,
1763583,TC300049064678,2023-06-07,6,2023,58cb78d74a802afadc56c4ea4562de2f,9499.0,
775383,300033803506,2022-09-23,9,2022,38a8e437a3778b672794be04867dc813,12599.1,Paid Search
2083082,300041189931,2023-01-11,1,2023,885c4755a97db38e04f44dd1d987e4ed,2088.0,Paid Search
76990,300019917619,2021-10-28,10,2021,b79380a838d850550cf33e4d62356e67,33026.5,
1276002,300025411392,2022-04-26,4,2022,61767f7c63880ba5e7d8b7d7e0d43c6e,1999.0,Direct
1516774,TC300048566795,2023-05-28,5,2023,f8ad80fa966dac45af2f3c76b2f42eca,1539.0,TCP
652742,TC300039284339,2022-12-04,12,2022,599ebe790a8199884b1f0183b997f403,1999.0,TCP
1330891,300022620235,2022-02-12,2,2022,d331e922de54ac89b7d52193056f00aa,1900.0,Direct
1212496,300039766335,2022-12-15,12,2022,2c194653872115690a2fb009e1f4d985,699.0,Organic Search
2029596,TC300044339444,2023-03-15,3,2023,11f3982c3151e0fa0af71bd94e520cc4,1287.09,TCP
1540284,TC300047877699,2023-05-20,5,2023,f70233e4632b2450a116e9afaf8d27bf,17499.0,TCP
467605,TC300030178180,2022-07-23,7,2022,9241c3c606553d101ac3ce170aaa0543,61509.0,
1025932,300030809998,2022-08-04,8,2022,4fe256f7e485fc09667c6ed50232bbb4,1208.15,
727455,TC300037057133,2022-10-27,10,2022,a87238c0ca49864274250868e44923a9,1898.0,TCP
1446619,300021806858,2022-01-15,1,2022,1d6890f398edb7b384945565f3fb85a6,17099.1,Direct
1909939,300041311519,2023-01-20,1,2023,d9ee2a84abd330444d96675e08218f6e,30.0,
376326,300036976885,2022-10-26,10,2022,33ba9d28feb8266d46784760198a5fbf,2499.0,Paid Search
883659,300040361006,2022-12-26,12,2022,81f200df79a67653b8510687367cf2a3,29990.0,Organic Search
1941889,300043935904,2023-03-06,3,2023,b218e91a7bf83f2c18a466cf6ea9a03e,1.0,Organic Search
842023,TC300029525965,2022-07-11,7,2022,9c331ee5fe8946cfdfbcb491a34e4c0d,1999.0,TCP
404405,TC300029453662,2022-07-10,7,2022,8d8c687cc4692d25376b9366e28741f9,16499.0,TCP
1120892,300024165857,2022-03-30,3,2022,426b4142d7d66ea8d32d2e9c59c74724,8999.1,Affiliate
1490914,TC300049671010,2023-06-18,6,2023,da2cac619d0292488c9b75d0502af45b,1299.0,
1015810,TC300040467355,2022-12-28,12,2022,3c4a27cbdca67efb6938d1b46a474a41,12499.0,TCP
1153020,TC300025483831,2022-04-28,4,2022,1d8029b5b0062c89aa08d6e2bce72d48,8864.1,TCP
1213229,TC300039781393,2022-12-15,12,2022,d56df5de0f5979f71bec4ed2f3efe6f3,28999.0,TCP
967702,300027270269,2022-05-30,5,2022,203088a4162ab681c87817a5116b11bf,52990.0,Paid Search
1632942,TC300047963405,2023-05-24,5,2023,30390b05348104a8f1c4498abc4f80ef,5999.0,TCP
149114,300019397038,2021-10-05,10,2021,011d389076b53905ec17cee36d19d06c,17098.2,
867985,300030050835,2022-07-22,7,2022,e288a2d7ca76aad06c3e2bca1331d841,1699.0,
318258,TC300035305561,2022-10-05,10,2022,6254eda26eef231c22c4120ebcb54314,79900.0,TCP
1702468,TC300045314646,2023-05-15,5,2023,26f96db42b5026e172cee05cd1ab5841,899.0,TCP
1052707,300024353130,2022-04-01,4,2022,a066c0ebcf7b785f63f0687e60fd5e39,1699.0,Paid Search
1077336,300037529082,2022-11-05,11,2022,3512459ae2a2ee77121bd01132f30df9,329.0,
361574,TC300031004783,2022-08-07,8,2022,8fb30e6112509c51fff7dd843bd27ab7,9648.0,
157027,300017471366,2021-06-24,6,2021,bbdf6e3695ee36cc3abdfe73ae2f44d5,1999.0,
1388968,300022807029,2022-02-17,2,2022,73b49a94b7f4d4f101c8d218f64d0e15,22998.0,Referral
189454,300019467623,2021-10-11,10,2021,1f7f2a4117826960d89f74e436895deb,1900.0,
2051835,300042714361,2023-02-09,2,2023,eea55e735f09546fa5bcd2521230a112,11890.0,Direct
1084405,300038963772,2022-11-28,11,2022,2b18ada3ea2fea0fa3e4d3c0dff7bb6a,165.0,
123261,PI9IATSH2000,2021-12-17,12,2021,5ad00bb7e0e4c8c881f299a33d656905,449.0,
55267,300019980875,2021-10-29,10,2021,311fd9af2939bfa9a1e75fef78d743a2,1804.05,
1606081,TC300050009758,2023-06-24,6,2023,dc1bae0bb24682a27e0727ed8a540e7b,598.0,
834134,TC300027319312,2022-07-05,7,2022,24292a186be8fad747a48659ed42b6eb,19999.0,TCP
1665763,300044176115,2023-03-11,3,2023,125f5d3273a50f0e5e94d257708829c4,2799.0,Direct
399999,300029815030,2022-07-17,7,2022,817189c34c5a350818909b9fa33ae1f9,30.0,Organic Search
962559,300028496909,2022-06-21,6,2022,84532a1d15d57f41d5a4370217194976,10341.0,Affiliate
722893,TC300027164985,2022-05-28,5,2022,6fd2bc61fb62f2a92f9d64d2a339b1d8,1999.0,TCP
837424,TC300022862778,2022-03-13,3,2022,8a5ce88348ae7a4faa9c7173fc50bbe3,19999.0,Referral
1385149,300021837800,2022-01-17,1,2022,64c65534adf097c3a3751f22c585a3d1,14849.1,Internal
333206,300036790305,2022-10-24,10,2022,0e105b637653705ea0be0383d68995a4,2299.0,Organic Search
719210,300035127719,2022-10-03,10,2022,02064dfefcf7fad486ad411b99ce9f84,499.0,Paid Search
136193,300018063629,2021-07-27,7,2021,ad2f1b1c131849d73807ee0da6c79c0d,5390.0,
616835,300038750427,2022-11-25,11,2022,3ff34896e59d40e9861c3cb361bf9d08,14999.0,Paid Search
1135023,300023349016,2022-03-06,3,2022,764a14ed20712d0cca453040bb69c3a4,1990.0,Direct
